#x,nm; y, um^2
380.128,0.0305971
380.563,0.0311711
383.172,0.0296952
383.607,0.0296952
384.042,0.0296132
384.477,0.0294492
384.912,0.0291213
385.782,0.0289573
387.087,0.0287113
387.956,0.0283013
388.391,0.0282193
388.826,0.0281374
389.261,0.0280554
389.696,0.0279734
390.566,0.0278094
391.001,0.0278094
391.436,0.0278094
391.871,0.0277274
392.306,0.0277274
392.741,0.0277274
393.176,0.0278094
393.611,0.0278094
394.046,0.0278094
395.785,0.0279734
396.22,0.0279734
396.655,0.0279734
397.09,0.0288261
397.525,0.0288753
398.395,0.0333848
398.83,0.0309251
399.265,0.0310891
399.7,0.031663
400.135,0.031827
400.57,0.0333848
401.005,0.0334668
401.44,0.0340736
401.875,0.0341501
402.309,0.0338065
402.744,0.0372385
403.179,0.0390423
403.614,0.0379108
404.049,0.0365005
404.484,0.0376718
404.919,0.0378358
405.789,0.042076
406.224,0.0404361
406.659,0.0406821
407.094,0.0413263
407.529,0.0413107
407.964,0.0444537
408.399,0.0426499
408.834,0.0427319
409.268,0.0443718
409.703,0.0448637
410.138,0.0437978
410.573,0.0467495
411.443,0.0450277
411.878,0.0451097
412.313,0.0456836
412.748,0.0458886
413.183,0.0454103
414.053,0.0465035
414.488,0.0465035
415.358,0.0466675
415.793,0.0467495
417.097,0.0472415
417.532,0.0472415
417.967,0.0476514
418.402,0.0489633
418.837,0.0474874
419.707,0.0477334
421.012,0.0479794
421.447,0.0482254
422.317,0.0487993
422.752,0.0488813
423.187,0.0497832
423.621,0.0499472
424.056,0.0496192
424.491,0.0528989
424.926,0.0528661
425.361,0.0527349
425.796,0.052243
426.231,0.0513411
426.666,0.052407
427.101,0.0516417
427.536,0.0545387
427.971,0.0561786
428.406,0.0560966
428.841,0.0544841
429.276,0.0548257
429.711,0.0557194
430.581,0.0578184
431.015,0.0590483
431.45,0.0595403
431.885,0.0586055
432.32,0.0583104
433.19,0.0596222
434.495,0.0599502
434.93,0.0599502
435.8,0.0599502
436.235,0.0601962
436.67,0.0598955
437.105,0.0596222
437.54,0.0589663
437.974,0.0589663
439.279,0.0588023
439.714,0.0578184
440.149,0.0566705
440.584,0.0569165
441.019,0.0570805
441.454,0.0552972
441.889,0.0555773
443.194,0.0514436
443.629,0.0508491
444.064,0.0513274
444.499,0.05065
445.368,0.0468315
445.803,0.0462576
446.238,0.0439501
446.673,0.045629
447.108,0.0445029
447.543,0.043847
448.413,0.0436338
448.848,0.0392063
449.283,0.0376484
449.718,0.0372658
450.153,0.0370745
450.588,0.0372549
451.023,0.0360554
451.458,0.0333028
451.893,0.0338768
452.327,0.0330569
452.762,0.0328109
453.197,0.031704
453.632,0.0315264
454.067,0.0310891
454.502,0.0302691
454.937,0.0310071
455.372,0.0284653
455.807,0.0283013
456.242,0.0276126
456.677,0.0273994
457.112,0.027383
457.547,0.0283013
457.982,0.0286293
458.417,0.0286293
458.852,0.0246937
459.286,0.0246117
459.721,0.0244477
460.156,0.0228079
460.591,0.0231359
461.026,0.021906
461.461,0.021906
461.896,0.021906
462.331,0.021906
462.766,0.021906
463.201,0.0210861
463.636,0.0207991
464.071,0.0210861
465.376,0.0205941
466.246,0.0196102
467.115,0.0181343
467.55,0.0183803
467.985,0.0174784
468.42,0.0174784
468.855,0.0174784
469.29,0.0174784
469.725,0.0174784
470.16,0.0174784
470.595,0.0168553
472.335,0.0164945
472.77,0.0164945
473.205,0.0164945
474.074,0.0155106
474.509,0.0150187
475.379,0.0140348
475.814,0.0140348
476.249,0.0140348
476.684,0.0140348
477.119,0.0137888
477.554,0.0137888
477.989,0.0130508
478.424,0.0130508
478.859,0.0131328
479.294,0.0132148
479.729,0.0132148
480.164,0.0132148
480.599,0.0132148
481.033,0.0132148
481.468,0.0128869
484.948,0.011657
485.383,0.011903
485.818,0.011083
486.253,0.011083
486.688,0.011083
487.123,0.011083
487.558,0.011083
487.992,0.011083
488.427,0.011575
488.862,0.0107551
491.472,0.011247
491.907,0.0109191
492.342,0.0109191
492.777,0.0100991
493.212,0.00977117
493.647,0.00968918
494.082,0.00968918
494.517,0.00977117
494.952,0.0100171
495.386,0.0100171
495.821,0.00977117
496.256,0.00977117
496.691,0.0095252
497.126,0.0109191
497.561,0.0106731
497.996,0.0105911
499.736,0.00993516
500.171,0.00977117
500.606,0.00903324
502.345,0.0084593
502.78,0.00854129
503.215,0.00854129
503.65,0.00854129
504.085,0.00884193
504.52,0.00854129
504.955,0.0084593
505.39,0.00960719
505.825,0.00878727
506.26,0.00870528
506.695,0.00829532
507.13,0.00813133
507.565,0.00813133
508,0.00804934
508.435,0.00804934
508.87,0.00804934
510.174,0.00895125
510.609,0.00821333
511.044,0.0074754
511.479,0.0074754
511.914,0.0074754
512.349,0.0074754
512.784,0.00796735
513.654,0.0084593
514.089,0.0084593
514.524,0.00698345
514.959,0.00706544
515.394,0.00706544
515.829,0.00706544
516.264,0.00706544
516.698,0.00706544
517.133,0.00706544
517.568,0.00690146
518.003,0.00681946
518.873,0.00665548
521.918,0.00657349
522.353,0.0064915
522.788,0.0074754
523.223,0.00681946
526.702,0.00608154
529.312,0.00583556
529.747,0.00681946
531.486,0.00567158
532.356,0.0054256
535.836,0.0054256
536.706,0.00517963
537.141,0.00517963
537.576,0.00517963
539.315,0.00583556
540.185,0.00517963
541.925,0.00485166
542.36,0.00517963
542.795,0.00493365
543.23,0.00501564
543.665,0.00501564
544.1,0.00493365
544.535,0.00493365
545.404,0.00468767
546.709,0.00452369
551.059,0.00419572
551.494,0.00419572
554.538,0.00419572
554.973,0.00419572
556.278,0.00394975
556.713,0.00394975
559.757,0.00403174
560.192,0.00403174
560.627,0.00386776
561.497,0.00370377
562.367,0.00386776
562.802,0.00386776
563.237,0.00386776
563.672,0.00386776
564.542,0.00370377
564.977,0.00370377
566.716,0.00353979
569.761,0.0034578
570.196,0.00353979
571.501,0.0033758
571.936,0.0033758
572.371,0.0033758
572.806,0.0033758
574.11,0.0033758
574.545,0.0033758
574.98,0.0033758
579.765,0.00321182
580.2,0.00321182
582.374,0.00304784
582.809,0.00304784
583.244,0.00304784
583.679,0.00304784
594.988,0.00321182
598.902,0.00288385
